game_id,season,week,team,def_value_pre,def_value_post
2018_09_TB_CAR,2018,9,CAR,2.791,2.906
2018_10_CAR_PIT,2018,10,CAR,2.906,-0.453
2018_11_CAR_DET,2018,11,CAR,-0.453,-1.11
2018_12_SEA_CAR,2018,12,CAR,-1.11,-2.104
2018_13_CAR_TB,2018,13,CAR,-2.104,-3.039
2018_14_CAR_CLE,2018,14,CAR,-3.039,-3.716
2018_15_NO_CAR,2018,15,CAR,-3.716,-0.719
2018_16_ATL_CAR,2018,16,CAR,-0.719,-0.275
2018_17_CAR_NO,2018,17,CAR,-0.275,-0.169
2019_01_LAR_CAR,2019,1,CAR,-0.108,1.04
2019_02_TB_CAR,2019,2,CAR,1.04,1.447
2019_03_CAR_ARI,2019,3,CAR,1.447,1.481
2019_04_CAR_HOU,2019,4,CAR,1.481,2.665
2019_05_JAX_CAR,2019,5,CAR,2.665,0.134
2019_06_CAR_TB,2019,6,CAR,0.134,3.424
2019_08_CAR_SF,2019,8,CAR,3.424,3.166
2019_09_TEN_CAR,2019,9,CAR,3.166,2.198
2019_10_CAR_GB,2019,10,CAR,2.198,3.438
2019_11_ATL_CAR,2019,11,CAR,3.438,4.047
2019_12_CAR_NO,2019,12,CAR,4.047,2.586
2019_13_WAS_CAR,2019,13,CAR,2.586,3.911
2019_14_CAR_ATL,2019,14,CAR,3.911,2.294
2019_15_SEA_CAR,2019,15,CAR,2.294,1.551
2019_16_CAR_IND,2019,16,CAR,1.551,1.455
2019_17_NO_CAR,2019,17,CAR,1.455,1.664
2020_01_OAK_CAR,2020,1,CAR,1.066,0.285
2020_02_CAR_TB,2020,2,CAR,0.285,0.644
2020_03_CAR_LAC,2020,3,CAR,0.644,-1.467
2020_04_ARI_CAR,2020,4,CAR,-1.467,-3.209
2020_05_CAR_ATL,2020,5,CAR,-3.209,-1.654
2020_06_CHI_CAR,2020,6,CAR,-1.654,-1.694
2020_07_CAR_NO,2020,7,CAR,-1.694,-3.523
2020_08_ATL_CAR,2020,8,CAR,-3.523,-2.824
2020_09_CAR_KC,2020,9,CAR,-2.824,-4.026
2020_10_TB_CAR,2020,10,CAR,-4.026,-6.323
2020_11_DET_CAR,2020,11,CAR,-6.323,-3.188
2020_12_CAR_MIN,2020,12,CAR,-3.188,-5.859
2020_14_DEN_CAR,2020,14,CAR,-5.859,-8.349
2020_15_CAR_GB,2020,15,CAR,-8.349,-6.01
2020_16_CAR_WAS,2020,16,CAR,-6.01,-3.673
2020_17_NO_CAR,2020,17,CAR,-3.673,-2.862
2021_01_NYJ_CAR,2021,1,CAR,-1.835,-0.2
2021_02_NO_CAR,2021,2,CAR,-0.2,2.671
2021_03_CAR_HOU,2021,3,CAR,2.671,2.375
2021_04_CAR_DAL,2021,4,CAR,2.375,0.673
2021_05_PHI_CAR,2021,5,CAR,0.673,0.89
2021_06_MIN_CAR,2021,6,CAR,0.89,-1.278
2021_07_CAR_NYG,2021,7,CAR,-1.278,-1.541
2021_08_CAR_ATL,2021,8,CAR,-1.541,0.236
2021_09_NE_CAR,2021,9,CAR,0.236,1.249
2021_10_CAR_ARI,2021,10,CAR,1.249,1.854
2021_11_WAS_CAR,2021,11,CAR,1.854,0.542
2021_12_CAR_MIA,2021,12,CAR,0.542,-0.148
2021_14_ATL_CAR,2021,14,CAR,-0.148,-0.009
2021_15_CAR_BUF,2021,15,CAR,-0.009,1.594
2021_16_TB_CAR,2021,16,CAR,1.594,2.073
2021_18_CAR_TB,2021,18,CAR,2.073,0.604
2022_01_CLE_CAR,2022,1,CAR,0.387,0.153
2022_02_CAR_NYG,2022,2,CAR,0.153,-0.267
2022_03_NO_CAR,2022,3,CAR,-0.267,-1.245
2022_04_ARI_CAR,2022,4,CAR,-1.245,-2.129
2022_05_SF_CAR,2022,5,CAR,-2.129,-3.256
2022_06_CAR_LAR,2022,6,CAR,-3.256,-4.069
2022_07_TB_CAR,2022,7,CAR,-4.069,-4.225
2022_08_CAR_ATL,2022,8,CAR,-4.225,-5.848
2022_09_CAR_CIN,2022,9,CAR,-5.848,-6.019
2022_10_ATL_CAR,2022,10,CAR,-6.019,-5.192
2022_11_CAR_BAL,2022,11,CAR,-5.192,-3.83
2022_12_DEN_CAR,2022,12,CAR,-3.83,-2.59
2022_14_CAR_SEA,2022,14,CAR,-2.59,-1.532
2022_15_PIT_CAR,2022,15,CAR,-1.532,-1.726
2022_16_DET_CAR,2022,16,CAR,-1.726,-2.875
2022_17_CAR_TB,2022,17,CAR,-2.875,-5.247
2022_18_CAR_NO,2022,18,CAR,-5.247,-5.741
2023_01_CAR_ATL,2023,1,CAR,-3.68,-3.748
2023_02_NO_CAR,2023,2,CAR,-3.748,-2.009
2023_03_CAR_SEA,2023,3,CAR,-2.009,-1.115
2023_04_MIN_CAR,2023,4,CAR,-1.115,1.594
2023_05_CAR_DET,2023,5,CAR,1.594,-0.258
2023_06_CAR_MIA,2023,6,CAR,-0.258,-1.34
2023_08_HOU_CAR,2023,8,CAR,-1.34,-1.01
2023_09_IND_CAR,2023,9,CAR,-1.01,-0.243
2023_10_CAR_CHI,2023,10,CAR,-0.243,-0.462
2023_11_DAL_CAR,2023,11,CAR,-0.462,-0.056
2023_12_CAR_TEN,2023,12,CAR,-0.056,-0.348
2023_13_CAR_TB,2023,13,CAR,-0.348,0.785
2023_14_CAR_NO,2023,14,CAR,0.785,0.723
2023_15_ATL_CAR,2023,15,CAR,0.723,1.441
2023_16_GB_CAR,2023,16,CAR,1.441,0.406
2023_17_CAR_JAX,2023,17,CAR,0.406,0.644
2023_18_TB_CAR,2023,18,CAR,0.644,1.971
2024_01_CAR_NO,2024,1,CAR,1.263,-0.844
2024_02_LAC_CAR,2024,2,CAR,-0.844,-0.08
2024_03_CAR_OAK,2024,3,CAR,-0.08,-0.519
2024_04_CIN_CAR,2024,4,CAR,-0.519,-1.037
2024_05_CAR_CHI,2024,5,CAR,-1.037,-3.532
2024_06_ATL_CAR,2024,6,CAR,-3.532,-2.769
2024_07_CAR_WAS,2024,7,CAR,-2.769,-1.682
2024_08_CAR_DEN,2024,8,CAR,-1.682,-4.088
2024_09_NO_CAR,2024,9,CAR,-4.088,-3.402
2024_10_NYG_CAR,2024,10,CAR,-3.402,-3.453
2024_12_KC_CAR,2024,12,CAR,-3.453,-4.458
2024_13_TB_CAR,2024,13,CAR,-4.458,-2.016
2024_14_CAR_PHI,2024,14,CAR,-2.016,-1.9
2024_15_DAL_CAR,2024,15,CAR,-1.9,-2.835
2024_16_ARI_CAR,2024,16,CAR,-2.835,-2.243
2024_17_CAR_TB,2024,17,CAR,-2.243,-4.945
2024_18_CAR_ATL,2024,18,CAR,-4.945,-7.216
2025_01_CAR_JAX,2025,1,CAR,-4.625,-3.926
2025_02_CAR_ARI,2025,2,CAR,-3.926,-3.992
2025_03_ATL_CAR,2025,3,CAR,-3.992,-2.03
2025_04_CAR_NE,2025,4,CAR,-2.03,-3.426
2025_05_MIA_CAR,2025,5,CAR,-3.426,-4.226
2025_06_DAL_CAR,2025,6,CAR,-4.226,-5.095
2025_07_CAR_NYJ,2025,7,CAR,-5.095,-2.877
2025_08_BUF_CAR,2025,8,CAR,-2.877,-2.251
2025_09_CAR_GB,2025,9,CAR,-2.251,-1.674
2025_10_NO_CAR,2025,10,CAR,-1.674,-3.047
2025_11_CAR_ATL,2025,11,CAR,-3.047,-4.145
2025_12_CAR_SF,2025,12,CAR,-4.145,-2.677
2025_13_LAR_CAR,2025,13,CAR,-2.677,-0.719
2025_15_CAR_NO,2025,15,CAR,-0.719,-2.295
2025_16_TB_CAR,2025,16,CAR,-2.295,-2.009
2025_17_SEA_CAR,2025,17,CAR,-2.009,-0.392
2025_18_CAR_TB,2025,18,CAR,-0.392,-0.3
2025_19_LAR_CAR,2025,19,CAR,-0.3,0.06
2026_01_CHI_CAR,2026,1,CAR,0.038,-2.972
1999_01_KC_CHI,1999,1,CHI,0.0,-0.95
1999_02_SEA_CHI,1999,2,CHI,-0.95,-1.959
1999_03_CHI_OAK,1999,3,CHI,-1.959,-4.679
1999_04_NO_CHI,1999,4,CHI,-4.679,-4.585
1999_05_CHI_MIN,1999,5,CHI,-4.585,-4.747
1999_06_PHI_CHI,1999,6,CHI,-4.747,-6.908
1999_07_CHI_TB,1999,7,CHI,-6.908,-6.992
1999_08_CHI_WAS,1999,8,CHI,-6.992,-8.601
1999_09_CHI_GB,1999,9,CHI,-8.601,-9.23
1999_10_MIN_CHI,1999,10,CHI,-9.23,-10.452
1999_11_CHI_LAC,1999,11,CHI,-10.452,-11.913
1999_12_CHI_DET,1999,12,CHI,-11.913,-15.043
1999_13_GB_CHI,1999,13,CHI,-15.043,-14.355
1999_15_DET_CHI,1999,15,CHI,-14.355,-12.366
1999_16_CHI_LAR,1999,16,CHI,-12.366,-14.519
1999_17_TB_CHI,1999,17,CHI,-14.519,-15.605
2000_01_CHI_MIN,2000,1,CHI,-10.003,-13.166
2000_02_CHI_TB,2000,2,CHI,-13.166,-13.963
2000_03_NYG_CHI,2000,3,CHI,-13.963,-14.491
2000_04_DET_CHI,2000,4,CHI,-14.491,-13.75
2000_05_CHI_GB,2000,5,CHI,-13.75,-15.401
2000_06_NO_CHI,2000,6,CHI,-15.401,-17.506
2000_07_MIN_CHI,2000,7,CHI,-17.506,-17.269
2000_08_CHI_PHI,2000,8,CHI,-17.269,-17.159
2000_10_IND_CHI,2000,10,CHI,-17.159,-16.95
2000_11_CHI_BUF,2000,11,CHI,-16.95,-16.123
2000_12_TB_CHI,2000,12,CHI,-16.123,-15.033
2000_13_CHI_NYJ,2000,13,CHI,-15.033,-15.271
2000_14_GB_CHI,2000,14,CHI,-15.271,-15.972
2000_15_NE_CHI,2000,15,CHI,-15.972,-16.102
2000_16_CHI_SF,2000,16,CHI,-16.102,-17.064
2000_17_CHI_DET,2000,17,CHI,-17.064,-17.303
2001_01_CHI_BAL,2001,1,CHI,-11.091,-12.417
2001_02_MIN_CHI,2001,2,CHI,-12.417,-12.266
2001_04_CHI_ATL,2001,4,CHI,-12.266,-10.381
2001_05_ARI_CHI,2001,5,CHI,-10.381,-10.843
2001_06_CHI_CIN,2001,6,CHI,-10.843,-8.981
2001_07_SF_CHI,2001,7,CHI,-8.981,-8.273
2001_08_CLE_CHI,2001,8,CHI,-8.273,-8.189
2001_09_GB_CHI,2001,9,CHI,-8.189,-8.27
2001_10_CHI_TB,2001,10,CHI,-8.27,-9.798
2001_11_CHI_MIN,2001,11,CHI,-9.798,-8.693
2001_12_DET_CHI,2001,12,CHI,-8.693,-8.935
2001_13_CHI_GB,2001,13,CHI,-8.935,-7.875
2001_14_TB_CHI,2001,14,CHI,-7.875,-6.18
2001_15_CHI_WAS,2001,15,CHI,-6.18,-5.118
2001_16_CHI_DET,2001,16,CHI,-5.118,-5.671
2001_17_JAX_CHI,2001,17,CHI,-5.671,-3.82
2001_19_PHI_CHI,2001,19,CHI,-3.82,-5.291
2002_01_MIN_CHI,2002,1,CHI,-3.392,-2.641
2002_02_CHI_ATL,2002,2,CHI,-2.641,-3.943
2002_03_NO_CHI,2002,3,CHI,-3.943,-5.874
2002_04_CHI_BUF,2002,4,CHI,-5.874,-8.917
2002_05_GB_CHI,2002,5,CHI,-8.917,-10.243
2002_07_CHI_DET,2002,7,CHI,-10.243,-10.535
2002_08_CHI_MIN,2002,8,CHI,-10.535,-12.313
2002_09_PHI_CHI,2002,9,CHI,-12.313,-11.17
2002_10_NE_CHI,2002,10,CHI,-11.17,-12.799
2002_11_CHI_LAR,2002,11,CHI,-12.799,-13.992
2002_12_DET_CHI,2002,12,CHI,-13.992,-12.94
2002_13_CHI_GB,2002,13,CHI,-12.94,-12.843
2002_14_CHI_MIA,2002,14,CHI,-12.843,-12.114
2002_15_NYJ_CHI,2002,15,CHI,-12.114,-12.182
2002_16_CHI_CAR,2002,16,CHI,-12.182,-11.509
2002_17_TB_CHI,2002,17,CHI,-11.509,-10.652
2003_01_CHI_SF,2003,1,CHI,-6.828,-7.887
2003_02_CHI_MIN,2003,2,CHI,-7.887,-8.799
2003_04_GB_CHI,2003,4,CHI,-8.799,-9.88
2003_05_OAK_CHI,2003,5,CHI,-9.88,-7.386
2003_06_CHI_NO,2003,6,CHI,-7.386,-8.447
2003_07_CHI_SEA,2003,7,CHI,-8.447,-8.336
2003_08_DET_CHI,2003,8,CHI,-8.336,-7.575
2003_09_LAC_CHI,2003,9,CHI,-7.575,-6.137
2003_10_CHI_DET,2003,10,CHI,-6.137,-7.584
2003_11_LAR_CHI,2003,11,CHI,-7.584,-6.29
2003_12_CHI_DEN,2003,12,CHI,-6.29,-6.195
2003_13_ARI_CHI,2003,13,CHI,-6.195,-5.137
2003_14_CHI_GB,2003,14,CHI,-5.137,-5.667
2003_15_MIN_CHI,2003,15,CHI,-5.667,-4.683
2003_16_WAS_CHI,2003,16,CHI,-4.683,-6.841
2003_17_CHI_KC,2003,17,CHI,-6.841,-5.922
2004_01_DET_CHI,2004,1,CHI,-3.796,-3.27
2004_02_CHI_GB,2004,2,CHI,-3.27,-3.18
2004_03_CHI_MIN,2004,3,CHI,-3.18,-5.063
2004_04_PHI_CHI,2004,4,CHI,-5.063,-4.427
2004_06_WAS_CHI,2004,6,CHI,-4.427,-3.119
2004_07_CHI_TB,2004,7,CHI,-3.119,-3.415
2004_08_SF_CHI,2004,8,CHI,-3.415,-1.756
2004_09_CHI_NYG,2004,9,CHI,-1.756,1.013
2004_10_CHI_TEN,2004,10,CHI,1.013,-0.255
2004_11_IND_CHI,2004,11,CHI,-0.255,0.167
2004_12_CHI_DAL,2004,12,CHI,0.167,1.465
2004_13_MIN_CHI,2004,13,CHI,1.465,2.832
2004_14_CHI_JAX,2004,14,CHI,2.832,2.168
2004_15_HOU_CHI,2004,15,CHI,2.168,1.604
2004_16_CHI_DET,2004,16,CHI,1.604,1.519
2004_17_GB_CHI,2004,17,CHI,1.519,0.882
2005_01_CHI_WAS,2005,1,CHI,0.565,1.872
2005_02_DET_CHI,2005,2,CHI,1.872,4.916
2005_03_CIN_CHI,2005,3,CHI,4.916,4.076
2005_05_CHI_CLE,2005,5,CHI,4.076,3.799
2005_06_MIN_CHI,2005,6,CHI,3.799,6.162
2005_07_BAL_CHI,2005,7,CHI,6.162,6.638
2005_08_CHI_DET,2005,8,CHI,6.638,6.239
2005_09_CHI_NO,2005,9,CHI,6.239,7.078
2005_10_SF_CHI,2005,10,CHI,7.078,7.901
2005_11_CAR_CHI,2005,11,CHI,7.901,10.724
2005_12_CHI_TB,2005,12,CHI,10.724,10.482
2005_13_GB_CHI,2005,13,CHI,10.482,11.547
2005_14_CHI_PIT,2005,14,CHI,11.547,10.715
2005_15_ATL_CHI,2005,15,CHI,10.715,12.71
2005_16_CHI_GB,2005,16,CHI,12.71,13.879
2005_17_CHI_MIN,2005,17,CHI,13.879,10.608
2005_19_CAR_CHI,2005,19,CHI,10.608,7.825
2006_01_CHI_GB,2006,1,CHI,5.016,7.192
2006_02_DET_CHI,2006,2,CHI,7.192,6.835
2006_03_CHI_MIN,2006,3,CHI,6.835,5.531
2006_04_SEA_CHI,2006,4,CHI,5.531,8.324
2006_05_BUF_CHI,2006,5,CHI,8.324,10.234
2006_06_CHI_ARI,2006,6,CHI,10.234,7.721
2006_08_SF_CHI,2006,8,CHI,7.721,7.377
2006_09_MIA_CHI,2006,9,CHI,7.377,7.486
2006_10_CHI_NYG,2006,10,CHI,7.486,9.66
2006_11_CHI_NYJ,2006,11,CHI,9.66,10.912
2006_12_CHI_NE,2006,12,CHI,10.912,10.513
2006_13_MIN_CHI,2006,13,CHI,10.513,13.26
2006_14_CHI_LAR,2006,14,CHI,13.26,10.851
2006_15_TB_CHI,2006,15,CHI,10.851,11.299
2006_16_CHI_DET,2006,16,CHI,11.299,8.509
2006_17_GB_CHI,2006,17,CHI,8.509,8.386
2006_19_SEA_CHI,2006,19,CHI,8.386,8.767
2006_20_NO_CHI,2006,20,CHI,8.767,8.843
2006_21_IND_CHI,2006,21,CHI,8.843,9.592
2007_01_CHI_LAC,2007,1,CHI,6.148,6.671
2007_02_KC_CHI,2007,2,CHI,6.671,7.007
2007_03_DAL_CHI,2007,3,CHI,7.007,6.153
2007_04_CHI_DET,2007,4,CHI,6.153,4.899
2007_05_CHI_GB,2007,5,CHI,4.899,4.339
2007_06_MIN_CHI,2007,6,CHI,4.339,4.182
2007_07_CHI_PHI,2007,7,CHI,4.182,3.819
2007_08_DET_CHI,2007,8,CHI,3.819,3.851
2007_10_CHI_OAK,2007,10,CHI,3.851,5.107
2007_11_CHI_SEA,2007,11,CHI,5.107,3.147
2007_12_DEN_CHI,2007,12,CHI,3.147,2.385
2007_13_NYG_CHI,2007,13,CHI,2.385,2.801
2007_14_CHI_WAS,2007,14,CHI,2.801,3.099
2007_15_CHI_MIN,2007,15,CHI,3.099,2.831
2007_16_GB_CHI,2007,16,CHI,2.831,4.792
2007_17_NO_CHI,2007,17,CHI,4.792,5.873
2008_01_CHI_IND,2008,1,CHI,3.765,3.477
2008_02_CHI_CAR,2008,2,CHI,3.477,5.531
2008_03_TB_CHI,2008,3,CHI,5.531,4.365
2008_04_PHI_CHI,2008,4,CHI,4.365,5.169
2008_05_CHI_DET,2008,5,CHI,5.169,5.813
2008_06_CHI_ATL,2008,6,CHI,5.813,2.478
2008_07_MIN_CHI,2008,7,CHI,2.478,2.582
2008_09_DET_CHI,2008,9,CHI,2.582,1.898
2008_10_TEN_CHI,2008,10,CHI,1.898,-0.789
2008_11_CHI_GB,2008,11,CHI,-0.789,-2.26
2008_12_CHI_LAR,2008,12,CHI,-2.26,-2.162
2008_13_CHI_MIN,2008,13,CHI,-2.162,-3.869
2008_14_JAX_CHI,2008,14,CHI,-3.869,-2.645
2008_15_NO_CHI,2008,15,CHI,-2.645,-0.896
2008_16_GB_CHI,2008,16,CHI,-0.896,-2.02
2008_17_CHI_HOU,2008,17,CHI,-2.02,-4.875
2009_01_CHI_GB,2009,1,CHI,-3.125,-1.996
2009_02_PIT_CHI,2009,2,CHI,-1.996,-2.661
2009_03_CHI_SEA,2009,3,CHI,-2.661,-2.23
2009_04_DET_CHI,2009,4,CHI,-2.23,-2.55
2009_06_CHI_ATL,2009,6,CHI,-2.55,-2.597
2009_07_CHI_CIN,2009,7,CHI,-2.597,-5.736
2009_08_CLE_CHI,2009,8,CHI,-5.736,-4.149
2009_09_ARI_CHI,2009,9,CHI,-4.149,-6.289
2009_10_CHI_SF,2009,10,CHI,-6.289,-5.753
2009_11_PHI_CHI,2009,11,CHI,-5.753,-5.532
2009_12_CHI_MIN,2009,12,CHI,-5.532,-8.241
2009_13_LAR_CHI,2009,13,CHI,-8.241,-6.29
2009_14_GB_CHI,2009,14,CHI,-6.29,-4.495
2009_15_CHI_BAL,2009,15,CHI,-4.495,-6.918
2009_16_MIN_CHI,2009,16,CHI,-6.918,-7.172
2009_17_CHI_DET,2009,17,CHI,-7.172,-8.959
2010_01_DET_CHI,2010,1,CHI,-5.743,-5.129
2010_02_CHI_DAL,2010,2,CHI,-5.129,-6.389
2010_03_GB_CHI,2010,3,CHI,-6.389,-8.053
2010_04_CHI_NYG,2010,4,CHI,-8.053,-7.131
2010_05_CHI_CAR,2010,5,CHI,-7.131,-4.009
2010_06_SEA_CHI,2010,6,CHI,-4.009,-4.969
2010_07_WAS_CHI,2010,7,CHI,-4.969,-3.037
2010_09_CHI_BUF,2010,9,CHI,-3.037,-4.018
2010_10_MIN_CHI,2010,10,CHI,-4.018,-2.233
2010_11_CHI_MIA,2010,11,CHI,-2.233,-0.335
2010_12_PHI_CHI,2010,12,CHI,-0.335,-0.88
2010_13_CHI_DET,2010,13,CHI,-0.88,-3.272
2010_14_NE_CHI,2010,14,CHI,-3.272,-4.061
2010_15_CHI_MIN,2010,15,CHI,-4.061,-3.263
2010_16_NYJ_CHI,2010,16,CHI,-3.263,-4.425
2010_17_CHI_GB,2010,17,CHI,-4.425,-3.627
2010_19_SEA_CHI,2010,19,CHI,-3.627,-4.975
2010_20_GB_CHI,2010,20,CHI,-4.975,-3.94
2011_01_ATL_CHI,2011,1,CHI,-2.526,-1.26
2011_02_CHI_NO,2011,2,CHI,-1.26,-2.848
2011_03_GB_CHI,2011,3,CHI,-2.848,-3.284
2011_04_CAR_CHI,2011,4,CHI,-3.284,-5.975
2011_05_CHI_DET,2011,5,CHI,-5.975,-6.884
2011_06_MIN_CHI,2011,6,CHI,-6.884,-5.619
2011_07_CHI_TB,2011,7,CHI,-5.619,-4.182
2011_09_CHI_PHI,2011,9,CHI,-4.182,-2.633
2011_10_DET_CHI,2011,10,CHI,-2.633,-0.059
2011_11_LAC_CHI,2011,11,CHI,-0.059,-0.9
2011_12_CHI_OAK,2011,12,CHI,-0.9,0.297
2011_13_KC_CHI,2011,13,CHI,0.297,-0.532
2011_14_CHI_DEN,2011,14,CHI,-0.532,0.539
2011_15_SEA_CHI,2011,15,CHI,0.539,-0.162
2011_16_CHI_GB,2011,16,CHI,-0.162,-2.299
2011_17_CHI_MIN,2011,17,CHI,-2.299,-2.11
2012_01_IND_CHI,2012,1,CHI,-1.352,-0.124
2012_02_CHI_GB,2012,2,CHI,-0.124,2.401
2012_03_LAR_CHI,2012,3,CHI,2.401,5.461
2012_04_CHI_DAL,2012,4,CHI,5.461,5.928
2012_05_CHI_JAX,2012,5,CHI,5.928,7.671
2012_07_DET_CHI,2012,7,CHI,7.671,8.424
2012_08_CAR_CHI,2012,8,CHI,8.424,8.866
2012_09_CHI_TEN,2012,9,CHI,8.866,8.853
2012_10_HOU_CHI,2012,10,CHI,8.853,11.349
2012_11_CHI_SF,2012,11,CHI,11.349,9.016
2012_12_MIN_CHI,2012,12,CHI,9.016,10.082
2012_13_SEA_CHI,2012,13,CHI,10.082,7.297
2012_14_CHI_MIN,2012,14,CHI,7.297,7.498
2012_15_GB_CHI,2012,15,CHI,7.498,6.574
2012_16_CHI_ARI,2012,16,CHI,6.574,5.907
2012_17_CHI_DET,2012,17,CHI,5.907,4.738
2013_01_CIN_CHI,2013,1,CHI,3.037,1.685
2013_02_MIN_CHI,2013,2,CHI,1.685,1.961
2013_03_CHI_PIT,2013,3,CHI,1.961,1.197
2013_04_CHI_DET,2013,4,CHI,1.197,0.457
2013_05_NO_CHI,2013,5,CHI,0.457,-0.165
2013_06_NYG_CHI,2013,6,CHI,-0.165,1.03
2013_07_CHI_WAS,2013,7,CHI,1.03,-0.962
2013_09_CHI_GB,2013,9,CHI,-0.962,1.483
2013_10_DET_CHI,2013,10,CHI,1.483,2.355
2013_11_BAL_CHI,2013,11,CHI,2.355,3.527
2013_12_CHI_LAR,2013,12,CHI,3.527,3.055
2013_13_CHI_MIN,2013,13,CHI,3.055,4.43
2013_14_DAL_CHI,2013,14,CHI,4.43,4.486
2013_15_CHI_CLE,2013,15,CHI,4.486,3.918
2013_16_CHI_PHI,2013,16,CHI,3.918,2.537
2013_17_GB_CHI,2013,17,CHI,2.537,2.916
2014_01_BUF_CHI,2014,1,CHI,1.869,0.946
2014_02_CHI_SF,2014,2,CHI,0.946,2.24
2014_03_CHI_NYJ,2014,3,CHI,2.24,2.071
2014_04_GB_CHI,2014,4,CHI,2.071,-0.207
2014_05_CHI_CAR,2014,5,CHI,-0.207,0.21
2014_06_CHI_ATL,2014,6,CHI,0.21,1.559
2014_07_MIA_CHI,2014,7,CHI,1.559,-0.445
2014_08_CHI_NE,2014,8,CHI,-0.445,-4.283
2014_10_CHI_GB,2014,10,CHI,-4.283,-6.605
2014_11_MIN_CHI,2014,11,CHI,-6.605,-6.198
2014_12_TB_CHI,2014,12,CHI,-6.198,-4.553
2014_13_CHI_DET,2014,13,CHI,-4.553,-7.844
2014_14_DAL_CHI,2014,14,CHI,-7.844,-8.305
2014_15_NO_CHI,2014,15,CHI,-8.305,-9.068
2014_16_DET_CHI,2014,16,CHI,-9.068,-6.11
2014_17_CHI_MIN,2014,17,CHI,-6.11,-6.085
2015_01_GB_CHI,2015,1,CHI,-3.901,-5.017
2015_02_ARI_CHI,2015,2,CHI,-5.017,-5.63
2015_03_CHI_SEA,2015,3,CHI,-5.63,-4.992
2015_04_OAK_CHI,2015,4,CHI,-4.992,-4.451
2015_05_CHI_KC,2015,5,CHI,-4.451,-3.667
2015_06_CHI_DET,2015,6,CHI,-3.667,-7.092
2015_08_MIN_CHI,2015,8,CHI,-7.092,-6.795
2015_09_CHI_LAC,2015,9,CHI,-6.795,-6.138
2015_10_CHI_LAR,2015,10,CHI,-6.138,-5.272
2015_11_DEN_CHI,2015,11,CHI,-5.272,-5.886
2015_12_CHI_GB,2015,12,CHI,-5.886,-4.501
2015_13_SF_CHI,2015,13,CHI,-4.501,-6.077
2015_14_WAS_CHI,2015,14,CHI,-6.077,-6.873
2015_15_CHI_MIN,2015,15,CHI,-6.873,-9.853
2015_16_CHI_TB,2015,16,CHI,-9.853,-9.806
2015_17_DET_CHI,2015,17,CHI,-9.806,-10.071
2016_01_CHI_HOU,2016,1,CHI,-6.456,-7.445
2016_02_PHI_CHI,2016,2,CHI,-7.445,-6.949
2016_03_CHI_DAL,2016,3,CHI,-6.949,-10.716
2016_04_DET_CHI,2016,4,CHI,-10.716,-8.23
2016_05_CHI_IND,2016,5,CHI,-8.23,-9.215
2016_06_JAX_CHI,2016,6,CHI,-9.215,-8.564
2016_07_CHI_GB,2016,7,CHI,-8.564,-10.028
2016_08_MIN_CHI,2016,8,CHI,-10.028,-8.563
2016_10_CHI_TB,2016,10,CHI,-8.563,-8.379
2016_11_CHI_NYG,2016,11,CHI,-8.379,-8.573
2016_12_TEN_CHI,2016,12,CHI,-8.573,-9.597
2016_13_SF_CHI,2016,13,CHI,-9.597,-5.88
2016_14_CHI_DET,2016,14,CHI,-5.88,-4.732
2016_15_GB_CHI,2016,15,CHI,-4.732,-3.511
2016_16_WAS_CHI,2016,16,CHI,-3.511,-4.817
2016_17_CHI_MIN,2016,17,CHI,-4.817,-7.157
2017_01_ATL_CHI,2017,1,CHI,-4.588,-4.566
2017_02_CHI_TB,2017,2,CHI,-4.566,-4.141
2017_03_PIT_CHI,2017,3,CHI,-4.141,-3.195
2017_04_CHI_GB,2017,4,CHI,-3.195,-3.309
2017_05_MIN_CHI,2017,5,CHI,-3.309,0.323
2017_06_CHI_BAL,2017,6,CHI,0.323,2.259
2017_07_CAR_CHI,2017,7,CHI,2.259,3.823
2017_08_CHI_NO,2017,8,CHI,3.823,3.519
2017_10_GB_CHI,2017,10,CHI,3.519,2.714
2017_11_DET_CHI,2017,11,CHI,2.714,2.272
2017_12_CHI_PHI,2017,12,CHI,2.272,0.636
2017_13_SF_CHI,2017,13,CHI,0.636,0.294
2017_14_CHI_CIN,2017,14,CHI,0.294,1.967
2017_15_CHI_DET,2017,15,CHI,1.967,1.314
2017_16_CLE_CHI,2017,16,CHI,1.314,2.359
2017_17_CHI_MIN,2017,17,CHI,2.359,1.929
2018_01_CHI_GB,2018,1,CHI,1.237,0.204
2018_02_SEA_CHI,2018,2,CHI,0.204,1.601
2018_03_CHI_ARI,2018,3,CHI,1.601,2.172
2018_04_TB_CHI,2018,4,CHI,2.172,4.852
2018_06_CHI_MIA,2018,6,CHI,4.852,2.477
2018_07_NE_CHI,2018,7,CHI,2.477,1.879
2018_08_NYJ_CHI,2018,8,CHI,1.879,1.504
2018_09_CHI_BUF,2018,9,CHI,1.504,1.534
2018_10_DET_CHI,2018,10,CHI,1.534,3.557
2018_11_MIN_CHI,2018,11,CHI,3.557,4.333
2018_12_CHI_DET,2018,12,CHI,4.333,4.604
2018_13_CHI_NYG,2018,13,CHI,4.604,6.144
2018_14_LAR_CHI,2018,14,CHI,6.144,10.64
2018_15_GB_CHI,2018,15,CHI,10.64,12.081
2018_16_CHI_SF,2018,16,CHI,12.081,11.826
